STATION,NAME,DATE,TAVG
VM000048900,"TAN SON HOA, VM",5/20/2019,29.44444444
VM000048900,"TAN SON HOA, VM",5/21/2019,29.44444444
VM000048900,"TAN SON HOA, VM",5/22/2019,28.33333333
VM000048900,"TAN SON HOA, VM",5/23/2019,29.44444444
VM000048900,"TAN SON HOA, VM",5/24/2019,30.55555556
VM000048900,"TAN SON HOA, VM",5/25/2019,29.44444444
VM000048900,"TAN SON HOA, VM",5/26/2019,28.88888889
VM000048900,"TAN SON HOA, VM",5/27/2019,28.88888889
VM000048900,"TAN SON HOA, VM",5/28/2019,29.44444444
VM000048900,"TAN SON HOA, VM",5/29/2019,27.77777778
VM000048900,"TAN SON HOA, VM",5/30/2019,28.33333333
VM000048900,"TAN SON HOA, VM",5/31/2019,30.55555556
VM000048900,"TAN SON HOA, VM",6/1/2019,31.11111111
VM000048900,"TAN SON HOA, VM",6/2/2019,28.33333333
VM000048900,"TAN SON HOA, VM",6/3/2019,27.77777778
VM000048900,"TAN SON HOA, VM",6/4/2019,28.33333333
VM000048900,"TAN SON HOA, VM",6/5/2019,28.88888889
VM000048900,"TAN SON HOA, VM",6/6/2019,28.33333333
VM000048900,"TAN SON HOA, VM",6/7/2019,28.33333333
VM000048900,"TAN SON HOA, VM",6/8/2019,28.33333333
VM000048900,"TAN SON HOA, VM",6/9/2019,28.88888889
VM000048900,"TAN SON HOA, VM",6/10/2019,29.44444444
VM000048900,"TAN SON HOA, VM",6/11/2019,29.44444444
VM000048900,"TAN SON HOA, VM",6/12/2019,29.44444444
VM000048900,"TAN SON HOA, VM",6/13/2019,29.44444444
VM000048900,"TAN SON HOA, VM",6/14/2019,28.88888889
VM000048900,"TAN SON HOA, VM",6/15/2019,29.44444444
VM000048900,"TAN SON HOA, VM",6/16/2019,28.88888889
VM000048900,"TAN SON HOA, VM",6/17/2019,27.77777778
VM000048900,"TAN SON HOA, VM",6/18/2019,29.44444444
VM000048900,"TAN SON HOA, VM",6/19/2019,30.55555556
VM000048900,"TAN SON HOA, VM",6/20/2019,30.55555556
VM000048900,"TAN SON HOA, VM",6/21/2019,28.88888889
VM000048900,"TAN SON HOA, VM",6/22/2019,29.44444444
VM000048900,"TAN SON HOA, VM",6/23/2019,30
VM000048900,"TAN SON HOA, VM",6/24/2019,27.77777778
VM000048900,"TAN SON HOA, VM",6/25/2019,28.88888889
VM000048900,"TAN SON HOA, VM",6/26/2019,28.88888889
VM000048900,"TAN SON HOA, VM",6/27/2019,29.44444444
VM000048900,"TAN SON HOA, VM",6/28/2019,27.77777778
VM000048900,"TAN SON HOA, VM",6/29/2019,28.33333333
VM000048900,"TAN SON HOA, VM",6/30/2019,28.33333333
VM000048900,"TAN SON HOA, VM",7/1/2019,27.77777778
VM000048900,"TAN SON HOA, VM",7/2/2019,28.33333333
VM000048900,"TAN SON HOA, VM",7/3/2019,25.55555556
VM000048900,"TAN SON HOA, VM",7/4/2019,26.66666667
VM000048900,"TAN SON HOA, VM",7/5/2019,28.88888889
VM000048900,"TAN SON HOA, VM",7/6/2019,28.88888889
VM000048900,"TAN SON HOA, VM",7/7/2019,28.88888889
VM000048900,"TAN SON HOA, VM",7/8/2019,29.44444444
VM000048900,"TAN SON HOA, VM",7/9/2019,30
VM000048900,"TAN SON HOA, VM",7/10/2019,30
VM000048900,"TAN SON HOA, VM",7/11/2019,30.55555556
VM000048900,"TAN SON HOA, VM",7/12/2019,30.55555556
VM000048900,"TAN SON HOA, VM",7/13/2019,29.44444444
VM000048900,"TAN SON HOA, VM",7/14/2019,29.44444444
VM000048900,"TAN SON HOA, VM",7/15/2019,29.44444444
VM000048900,"TAN SON HOA, VM",7/16/2019,27.77777778
VM000048900,"TAN SON HOA, VM",7/17/2019,26.66666667
VM000048900,"TAN SON HOA, VM",7/18/2019,28.33333333
VM000048900,"TAN SON HOA, VM",7/19/2019,28.33333333
VM000048900,"TAN SON HOA, VM",7/20/2019,28.88888889
VM000048900,"TAN SON HOA, VM",7/21/2019,30
VM000048900,"TAN SON HOA, VM",7/22/2019,28.33333333
VM000048900,"TAN SON HOA, VM",7/23/2019,28.88888889
VM000048900,"TAN SON HOA, VM",7/24/2019,28.33333333
VM000048900,"TAN SON HOA, VM",7/25/2019,26.66666667
VM000048900,"TAN SON HOA, VM",7/26/2019,28.33333333
VM000048900,"TAN SON HOA, VM",7/27/2019,27.22222222
VM000048900,"TAN SON HOA, VM",7/28/2019,27.22222222
VM000048900,"TAN SON HOA, VM",7/29/2019,26.66666667
VM000048900,"TAN SON HOA, VM",7/30/2019,28.88888889
VM000048900,"TAN SON HOA, VM",7/31/2019,28.33333333
VM000048900,"TAN SON HOA, VM",8/1/2019,28.33333333
VM000048900,"TAN SON HOA, VM",8/2/2019,26.66666667
VM000048900,"TAN SON HOA, VM",8/3/2019,27.22222222
VM000048900,"TAN SON HOA, VM",8/4/2019,28.33333333
VM000048900,"TAN SON HOA, VM",8/5/2019,27.22222222
VM000048900,"TAN SON HOA, VM",8/6/2019,25.55555556
VM000048900,"TAN SON HOA, VM",8/7/2019,26.66666667
VM000048900,"TAN SON HOA, VM",8/8/2019,26.66666667
VM000048900,"TAN SON HOA, VM",8/9/2019,26.66666667
VM000048900,"TAN SON HOA, VM",8/10/2019,27.77777778
VM000048900,"TAN SON HOA, VM",8/11/2019,27.22222222
VM000048900,"TAN SON HOA, VM",8/12/2019,29.44444444
VM000048900,"TAN SON HOA, VM",8/13/2019,28.88888889
VM000048900,"TAN SON HOA, VM",8/14/2019,29.44444444
VM000048900,"TAN SON HOA, VM",8/15/2019,29.44444444
VM000048900,"TAN SON HOA, VM",8/16/2019,28.88888889
VM000048900,"TAN SON HOA, VM",8/17/2019,27.22222222
VM000048900,"TAN SON HOA, VM",8/18/2019,29.44444444
VM000048900,"TAN SON HOA, VM",8/19/2019,30
VM000048900,"TAN SON HOA, VM",8/20/2019,28.88888889
VM000048900,"TAN SON HOA, VM",8/21/2019,27.77777778
VM000048900,"TAN SON HOA, VM",8/22/2019,27.77777778
VM000048900,"TAN SON HOA, VM",8/23/2019,28.33333333
VM000048900,"TAN SON HOA, VM",8/24/2019,28.33333333
VM000048900,"TAN SON HOA, VM",8/25/2019,27.77777778
VM000048900,"TAN SON HOA, VM",8/26/2019,28.33333333
VM000048900,"TAN SON HOA, VM",8/27/2019,29.44444444
VM000048900,"TAN SON HOA, VM",8/28/2019,28.88888889
VM000048900,"TAN SON HOA, VM",8/29/2019,26.11111111
VM000048900,"TAN SON HOA, VM",8/30/2019,27.77777778
VM000048900,"TAN SON HOA, VM",8/31/2019,28.88888889
VM000048900,"TAN SON HOA, VM",9/1/2019,28.33333333
VM000048900,"TAN SON HOA, VM",9/2/2019,27.77777778
VM000048900,"TAN SON HOA, VM",9/3/2019,27.22222222
VM000048900,"TAN SON HOA, VM",9/4/2019,26.11111111
VM000048900,"TAN SON HOA, VM",9/5/2019,26.66666667
VM000048900,"TAN SON HOA, VM",9/6/2019,28.33333333
VM000048900,"TAN SON HOA, VM",9/7/2019,28.33333333
VM000048900,"TAN SON HOA, VM",9/8/2019,27.22222222
VM000048900,"TAN SON HOA, VM",9/9/2019,28.33333333
VM000048900,"TAN SON HOA, VM",9/10/2019,28.88888889
VM000048900,"TAN SON HOA, VM",9/11/2019,30
VM000048900,"TAN SON HOA, VM",9/12/2019,29.44444444
VM000048900,"TAN SON HOA, VM",9/13/2019,26.66666667
VM000048900,"TAN SON HOA, VM",9/14/2019,26.66666667
VM000048900,"TAN SON HOA, VM",9/15/2019,26.11111111
VM000048900,"TAN SON HOA, VM",9/16/2019,26.66666667
VM000048900,"TAN SON HOA, VM",9/17/2019,27.22222222
VM000048900,"TAN SON HOA, VM",9/18/2019,26.11111111
VM000048900,"TAN SON HOA, VM",9/19/2019,27.22222222
VM000048900,"TAN SON HOA, VM",9/20/2019,27.22222222
VM000048900,"TAN SON HOA, VM",9/21/2019,26.66666667
VM000048900,"TAN SON HOA, VM",9/22/2019,27.22222222
VM000048900,"TAN SON HOA, VM",9/23/2019,27.22222222
VM000048900,"TAN SON HOA, VM",9/24/2019,29.44444444
VM000048900,"TAN SON HOA, VM",9/25/2019,29.44444444
VM000048900,"TAN SON HOA, VM",9/26/2019,27.22222222
VM000048900,"TAN SON HOA, VM",9/27/2019,27.77777778
VM000048900,"TAN SON HOA, VM",9/28/2019,27.77777778
VM000048900,"TAN SON HOA, VM",9/29/2019,28.33333333
VM000048900,"TAN SON HOA, VM",9/30/2019,27.22222222
VM000048900,"TAN SON HOA, VM",10/1/2019,27.77777778
VM000048900,"TAN SON HOA, VM",10/2/2019,27.22222222
VM000048900,"TAN SON HOA, VM",10/3/2019,27.77777778
VM000048900,"TAN SON HOA, VM",10/4/2019,27.22222222
VM000048900,"TAN SON HOA, VM",10/5/2019,28.33333333
VM000048900,"TAN SON HOA, VM",10/6/2019,26.66666667
VM000048900,"TAN SON HOA, VM",10/7/2019,28.88888889
VM000048900,"TAN SON HOA, VM",10/8/2019,29.44444444
VM000048900,"TAN SON HOA, VM",10/9/2019,26.66666667
VM000048900,"TAN SON HOA, VM",10/10/2019,28.33333333
VM000048900,"TAN SON HOA, VM",10/11/2019,29.44444444
VM000048900,"TAN SON HOA, VM",10/12/2019,27.77777778
VM000048900,"TAN SON HOA, VM",10/13/2019,27.22222222
VM000048900,"TAN SON HOA, VM",10/14/2019,28.88888889
VM000048900,"TAN SON HOA, VM",10/15/2019,29.44444444
VM000048900,"TAN SON HOA, VM",10/16/2019,28.33333333
VM000048900,"TAN SON HOA, VM",10/17/2019,28.88888889
VM000048900,"TAN SON HOA, VM",10/18/2019,27.22222222
VM000048900,"TAN SON HOA, VM",10/19/2019,28.88888889
VM000048900,"TAN SON HOA, VM",10/20/2019,28.88888889
VM000048900,"TAN SON HOA, VM",10/21/2019,28.33333333
VM000048900,"TAN SON HOA, VM",10/22/2019,29.44444444
VM000048900,"TAN SON HOA, VM",10/23/2019,28.88888889
VM000048900,"TAN SON HOA, VM",10/24/2019,29.44444444
VM000048900,"TAN SON HOA, VM",10/25/2019,28.88888889
VM000048900,"TAN SON HOA, VM",10/26/2019,28.88888889
VM000048900,"TAN SON HOA, VM",10/27/2019,28.88888889
VM000048900,"TAN SON HOA, VM",10/28/2019,28.33333333
VM000048900,"TAN SON HOA, VM",10/29/2019,29.44444444
VM000048900,"TAN SON HOA, VM",10/30/2019,29.44444444
VM000048900,"TAN SON HOA, VM",10/31/2019,26.66666667
VM000048900,"TAN SON HOA, VM",11/1/2019,28.88888889
VM000048900,"TAN SON HOA, VM",11/2/2019,27.77777778
VM000048900,"TAN SON HOA, VM",11/3/2019,27.22222222
VM000048900,"TAN SON HOA, VM",11/4/2019,28.88888889
VM000048900,"TAN SON HOA, VM",11/5/2019,28.33333333
VM000048900,"TAN SON HOA, VM",11/6/2019,27.22222222
VM000048900,"TAN SON HOA, VM",11/7/2019,27.77777778
VM000048900,"TAN SON HOA, VM",11/8/2019,27.77777778
VM000048900,"TAN SON HOA, VM",11/9/2019,26.66666667
VM000048900,"TAN SON HOA, VM",11/10/2019,25.55555556
VM000048900,"TAN SON HOA, VM",11/11/2019,23.33333333
VM000048900,"TAN SON HOA, VM",11/12/2019,27.77777778
VM000048900,"TAN SON HOA, VM",11/13/2019,27.77777778
VM000048900,"TAN SON HOA, VM",11/14/2019,27.22222222
VM000048900,"TAN SON HOA, VM",11/15/2019,28.33333333
VM000048900,"TAN SON HOA, VM",11/16/2019,28.33333333
VM000048900,"TAN SON HOA, VM",11/17/2019,27.77777778
VM000048900,"TAN SON HOA, VM",11/18/2019,27.77777778
VM000048900,"TAN SON HOA, VM",11/19/2019,27.77777778
VM000048900,"TAN SON HOA, VM",11/20/2019,27.77777778
VM000048900,"TAN SON HOA, VM",11/21/2019,27.77777778
VM000048900,"TAN SON HOA, VM",11/22/2019,27.77777778
VM000048900,"TAN SON HOA, VM",11/23/2019,27.22222222
VM000048900,"TAN SON HOA, VM",11/24/2019,28.33333333
VM000048900,"TAN SON HOA, VM",11/25/2019,28.33333333
VM000048900,"TAN SON HOA, VM",11/26/2019,28.33333333
VM000048900,"TAN SON HOA, VM",11/27/2019,28.88888889
VM000048900,"TAN SON HOA, VM",11/28/2019,28.88888889
VM000048900,"TAN SON HOA, VM",11/29/2019,28.88888889
VM000048900,"TAN SON HOA, VM",11/30/2019,28.33333333
VM000048900,"TAN SON HOA, VM",12/1/2019,27.77777778
VM000048900,"TAN SON HOA, VM",12/2/2019,27.22222222
VM000048900,"TAN SON HOA, VM",12/3/2019,25
VM000048900,"TAN SON HOA, VM",12/4/2019,25.55555556
VM000048900,"TAN SON HOA, VM",12/5/2019,25.55555556
VM000048900,"TAN SON HOA, VM",12/6/2019,25
VM000048900,"TAN SON HOA, VM",12/7/2019,25
VM000048900,"TAN SON HOA, VM",12/8/2019,25.55555556
VM000048900,"TAN SON HOA, VM",12/9/2019,25.55555556
VM000048900,"TAN SON HOA, VM",12/10/2019,25.55555556
VM000048900,"TAN SON HOA, VM",12/11/2019,26.11111111
VM000048900,"TAN SON HOA, VM",12/12/2019,26.11111111
VM000048900,"TAN SON HOA, VM",12/13/2019,26.66666667
VM000048900,"TAN SON HOA, VM",12/14/2019,27.77777778
VM000048900,"TAN SON HOA, VM",12/15/2019,28.33333333
VM000048900,"TAN SON HOA, VM",12/16/2019,28.88888889
VM000048900,"TAN SON HOA, VM",12/17/2019,28.33333333
VM000048900,"TAN SON HOA, VM",12/18/2019,28.33333333
VM000048900,"TAN SON HOA, VM",12/19/2019,27.77777778
VM000048900,"TAN SON HOA, VM",12/20/2019,27.22222222
VM000048900,"TAN SON HOA, VM",12/21/2019,27.77777778
VM000048900,"TAN SON HOA, VM",12/22/2019,27.77777778
VM000048900,"TAN SON HOA, VM",12/23/2019,27.77777778
VM000048900,"TAN SON HOA, VM",12/24/2019,27.77777778
VM000048900,"TAN SON HOA, VM",12/25/2019,27.77777778
VM000048900,"TAN SON HOA, VM",12/26/2019,27.22222222
VM000048900,"TAN SON HOA, VM",12/27/2019,26.66666667
VM000048900,"TAN SON HOA, VM",12/28/2019,26.11111111
VM000048900,"TAN SON HOA, VM",12/29/2019,27.22222222
VM000048900,"TAN SON HOA, VM",12/30/2019,28.33333333
VM000048900,"TAN SON HOA, VM",12/31/2019,28.33333333
VM000048900,"TAN SON HOA, VM",1/1/2020,28.33333333
VM000048900,"TAN SON HOA, VM",1/2/2020,28.88888889
VM000048900,"TAN SON HOA, VM",1/3/2020,28.33333333
VM000048900,"TAN SON HOA, VM",1/4/2020,27.22222222
VM000048900,"TAN SON HOA, VM",1/5/2020,27.22222222
VM000048900,"TAN SON HOA, VM",1/6/2020,28.33333333
VM000048900,"TAN SON HOA, VM",1/7/2020,29.44444444
VM000048900,"TAN SON HOA, VM",1/8/2020,28.33333333
VM000048900,"TAN SON HOA, VM",1/9/2020,28.88888889
VM000048900,"TAN SON HOA, VM",1/10/2020,28.88888889
VM000048900,"TAN SON HOA, VM",1/11/2020,27.77777778
VM000048900,"TAN SON HOA, VM",1/12/2020,27.22222222
VM000048900,"TAN SON HOA, VM",1/13/2020,27.77777778
VM000048900,"TAN SON HOA, VM",1/14/2020,26.66666667
VM000048900,"TAN SON HOA, VM",1/15/2020,27.77777778
VM000048900,"TAN SON HOA, VM",1/16/2020,28.33333333
VM000048900,"TAN SON HOA, VM",1/17/2020,27.77777778
VM000048900,"TAN SON HOA, VM",1/18/2020,27.22222222
VM000048900,"TAN SON HOA, VM",1/19/2020,27.77777778
VM000048900,"TAN SON HOA, VM",1/20/2020,28.88888889
VM000048900,"TAN SON HOA, VM",1/21/2020,29.44444444
VM000048900,"TAN SON HOA, VM",1/22/2020,28.88888889
VM000048900,"TAN SON HOA, VM",1/23/2020,28.88888889
VM000048900,"TAN SON HOA, VM",1/24/2020,28.33333333
VM000048900,"TAN SON HOA, VM",1/25/2020,28.33333333
VM000048900,"TAN SON HOA, VM",1/26/2020,27.77777778
VM000048900,"TAN SON HOA, VM",1/27/2020,27.22222222
VM000048900,"TAN SON HOA, VM",1/28/2020,27.22222222
VM000048900,"TAN SON HOA, VM",1/29/2020,27.77777778
VM000048900,"TAN SON HOA, VM",1/30/2020,27.22222222
VM000048900,"TAN SON HOA, VM",1/31/2020,27.22222222
VM000048900,"TAN SON HOA, VM",2/1/2020,26.66666667
VM000048900,"TAN SON HOA, VM",2/2/2020,26.66666667
VM000048900,"TAN SON HOA, VM",2/3/2020,27.22222222
VM000048900,"TAN SON HOA, VM",2/4/2020,27.77777778
VM000048900,"TAN SON HOA, VM",2/5/2020,27.22222222
VM000048900,"TAN SON HOA, VM",2/6/2020,27.22222222
VM000048900,"TAN SON HOA, VM",2/7/2020,27.77777778
VM000048900,"TAN SON HOA, VM",2/8/2020,28.88888889
VM000048900,"TAN SON HOA, VM",2/9/2020,28.33333333
VM000048900,"TAN SON HOA, VM",2/10/2020,28.33333333
VM000048900,"TAN SON HOA, VM",2/11/2020,29.44444444
VM000048900,"TAN SON HOA, VM",2/12/2020,29.44444444
VM000048900,"TAN SON HOA, VM",2/13/2020,28.88888889
VM000048900,"TAN SON HOA, VM",2/14/2020,27.77777778
VM000048900,"TAN SON HOA, VM",2/15/2020,28.33333333
VM000048900,"TAN SON HOA, VM",2/16/2020,28.88888889
VM000048900,"TAN SON HOA, VM",2/17/2020,28.33333333
VM000048900,"TAN SON HOA, VM",2/18/2020,28.33333333
VM000048900,"TAN SON HOA, VM",2/19/2020,27.77777778
VM000048900,"TAN SON HOA, VM",2/20/2020,28.33333333
VM000048900,"TAN SON HOA, VM",2/21/2020,28.88888889
VM000048900,"TAN SON HOA, VM",2/22/2020,28.33333333
VM000048900,"TAN SON HOA, VM",2/23/2020,27.77777778
VM000048900,"TAN SON HOA, VM",2/24/2020,28.33333333
VM000048900,"TAN SON HOA, VM",2/25/2020,28.88888889
VM000048900,"TAN SON HOA, VM",2/26/2020,28.88888889
VM000048900,"TAN SON HOA, VM",2/27/2020,28.88888889
VM000048900,"TAN SON HOA, VM",2/28/2020,28.88888889
VM000048900,"TAN SON HOA, VM",2/29/2020,28.88888889
VM000048900,"TAN SON HOA, VM",3/1/2020,29.44444444
VM000048900,"TAN SON HOA, VM",3/2/2020,29.44444444
VM000048900,"TAN SON HOA, VM",3/3/2020,29.44444444
VM000048900,"TAN SON HOA, VM",3/4/2020,28.88888889
VM000048900,"TAN SON HOA, VM",3/5/2020,28.88888889
VM000048900,"TAN SON HOA, VM",3/6/2020,28.33333333
VM000048900,"TAN SON HOA, VM",3/7/2020,28.88888889
VM000048900,"TAN SON HOA, VM",3/8/2020,29.44444444
VM000048900,"TAN SON HOA, VM",3/9/2020,29.44444444
VM000048900,"TAN SON HOA, VM",3/10/2020,30
VM000048900,"TAN SON HOA, VM",3/11/2020,28.88888889
VM000048900,"TAN SON HOA, VM",3/12/2020,30
VM000048900,"TAN SON HOA, VM",3/13/2020,29.44444444
VM000048900,"TAN SON HOA, VM",3/14/2020,28.33333333
VM000048900,"TAN SON HOA, VM",3/15/2020,30.55555556
VM000048900,"TAN SON HOA, VM",3/16/2020,30.55555556
VM000048900,"TAN SON HOA, VM",3/17/2020,30
VM000048900,"TAN SON HOA, VM",3/18/2020,29.44444444
VM000048900,"TAN SON HOA, VM",3/19/2020,29.44444444
VM000048900,"TAN SON HOA, VM",3/20/2020,29.44444444
VM000048900,"TAN SON HOA, VM",3/21/2020,29.44444444
VM000048900,"TAN SON HOA, VM",3/22/2020,29.44444444
VM000048900,"TAN SON HOA, VM",3/23/2020,29.44444444
VM000048900,"TAN SON HOA, VM",3/24/2020,29.44444444
VM000048900,"TAN SON HOA, VM",3/25/2020,29.44444444
VM000048900,"TAN SON HOA, VM",3/26/2020,29.44444444
VM000048900,"TAN SON HOA, VM",3/27/2020,29.44444444
VM000048900,"TAN SON HOA, VM",3/28/2020,29.44444444
VM000048900,"TAN SON HOA, VM",3/29/2020,30
VM000048900,"TAN SON HOA, VM",3/30/2020,30
VM000048900,"TAN SON HOA, VM",3/31/2020,30.55555556
VM000048900,"TAN SON HOA, VM",4/1/2020,30.55555556
VM000048900,"TAN SON HOA, VM",4/2/2020,30.55555556
VM000048900,"TAN SON HOA, VM",4/3/2020,31.11111111
VM000048900,"TAN SON HOA, VM",4/4/2020,30.55555556
VM000048900,"TAN SON HOA, VM",4/5/2020,31.11111111
VM000048900,"TAN SON HOA, VM",4/6/2020,30.55555556
VM000048900,"TAN SON HOA, VM",4/7/2020,30
VM000048900,"TAN SON HOA, VM",4/8/2020,30
VM000048900,"TAN SON HOA, VM",4/9/2020,29.44444444
VM000048900,"TAN SON HOA, VM",4/10/2020,29.44444444
VM000048900,"TAN SON HOA, VM",4/11/2020,30
VM000048900,"TAN SON HOA, VM",4/12/2020,30
VM000048900,"TAN SON HOA, VM",4/13/2020,27.22222222
VM000048900,"TAN SON HOA, VM",4/14/2020,28.33333333
VM000048900,"TAN SON HOA, VM",4/15/2020,29.44444444
VM000048900,"TAN SON HOA, VM",4/16/2020,30
VM000048900,"TAN SON HOA, VM",4/17/2020,30
VM000048900,"TAN SON HOA, VM",4/18/2020,30
VM000048900,"TAN SON HOA, VM",4/19/2020,30.55555556
VM000048900,"TAN SON HOA, VM",4/20/2020,30.55555556
VM000048900,"TAN SON HOA, VM",4/21/2020,31.11111111
VM000048900,"TAN SON HOA, VM",4/22/2020,31.11111111
VM000048900,"TAN SON HOA, VM",4/23/2020,32.22222222
VM000048900,"TAN SON HOA, VM",4/24/2020,29.44444444
VM000048900,"TAN SON HOA, VM",4/25/2020,28.88888889
VM000048900,"TAN SON HOA, VM",4/26/2020,28.33333333
VM000048900,"TAN SON HOA, VM",4/27/2020,29.44444444
VM000048900,"TAN SON HOA, VM",4/28/2020,30
VM000048900,"TAN SON HOA, VM",4/29/2020,31.11111111
VM000048900,"TAN SON HOA, VM",4/30/2020,31.11111111
VM000048900,"TAN SON HOA, VM",5/1/2020,31.11111111
VM000048900,"TAN SON HOA, VM",5/2/2020,30.55555556
VM000048900,"TAN SON HOA, VM",5/3/2020,31.11111111
VM000048900,"TAN SON HOA, VM",5/4/2020,31.11111111
VM000048900,"TAN SON HOA, VM",5/5/2020,31.66666667
VM000048900,"TAN SON HOA, VM",5/6/2020,31.66666667
VM000048900,"TAN SON HOA, VM",5/7/2020,31.66666667
VM000048900,"TAN SON HOA, VM",5/8/2020,31.66666667
VM000048900,"TAN SON HOA, VM",5/9/2020,31.66666667
VM000048900,"TAN SON HOA, VM",5/10/2020,32.22222222
VM000048900,"TAN SON HOA, VM",5/11/2020,31.66666667
VM000048900,"TAN SON HOA, VM",5/12/2020,31.66666667
VM000048900,"TAN SON HOA, VM",5/13/2020,32.22222222
VM000048900,"TAN SON HOA, VM",5/14/2020,31.66666667
VM000048900,"TAN SON HOA, VM",5/15/2020,31.66666667
VM000048900,"TAN SON HOA, VM",5/16/2020,31.11111111
VM000048900,"TAN SON HOA, VM",5/17/2020,31.11111111
VM000048900,"TAN SON HOA, VM",5/18/2020,31.66666667
VM000048900,"TAN SON HOA, VM",5/19/2020,30.55555556
VM000048900,"TAN SON HOA, VM",5/20/2020,28.88888889
VM000048900,"TAN SON HOA, VM",5/21/2020,31.66666667
VM000048900,"TAN SON HOA, VM",5/22/2020,31.11111111
VM000048900,"TAN SON HOA, VM",5/23/2020,28.88888889
VM000048900,"TAN SON HOA, VM",5/24/2020,30
VM000048900,"TAN SON HOA, VM",5/25/2020,28.33333333
VM000048900,"TAN SON HOA, VM",5/26/2020,31.66666667
VM000048900,"TAN SON HOA, VM",5/27/2020,30
VM000048900,"TAN SON HOA, VM",5/28/2020,28.88888889
VM000048900,"TAN SON HOA, VM",5/29/2020,28.88888889
VM000048900,"TAN SON HOA, VM",5/30/2020,27.77777778
VM000048900,"TAN SON HOA, VM",5/31/2020,30
VM000048900,"TAN SON HOA, VM",6/1/2020,28.88888889
VM000048900,"TAN SON HOA, VM",6/2/2020,27.77777778
VM000048900,"TAN SON HOA, VM",6/3/2020,28.88888889
VM000048900,"TAN SON HOA, VM",6/4/2020,27.22222222
VM000048900,"TAN SON HOA, VM",6/5/2020,28.88888889
VM000048900,"TAN SON HOA, VM",6/6/2020,28.88888889
VM000048900,"TAN SON HOA, VM",6/7/2020,30
VM000048900,"TAN SON HOA, VM",6/8/2020,31.11111111
VM000048900,"TAN SON HOA, VM",6/9/2020,29.44444444
VM000048900,"TAN SON HOA, VM",6/10/2020,26.66666667
VM000048900,"TAN SON HOA, VM",6/11/2020,28.88888889
VM000048900,"TAN SON HOA, VM",6/12/2020,30
VM000048900,"TAN SON HOA, VM",6/13/2020,28.33333333
VM000048900,"TAN SON HOA, VM",6/14/2020,26.66666667
VM000048900,"TAN SON HOA, VM",6/15/2020,27.77777778
VM000048900,"TAN SON HOA, VM",6/16/2020,27.77777778
VM000048900,"TAN SON HOA, VM",6/17/2020,27.77777778
VM000048900,"TAN SON HOA, VM",6/18/2020,30.55555556
VM000048900,"TAN SON HOA, VM",6/19/2020,29.44444444
VM000048900,"TAN SON HOA, VM",6/20/2020,29.44444444
VM000048900,"TAN SON HOA, VM",6/21/2020,27.22222222
VM000048900,"TAN SON HOA, VM",6/22/2020,29.44444444
VM000048900,"TAN SON HOA, VM",6/23/2020,30.55555556
VM000048900,"TAN SON HOA, VM",6/24/2020,28.33333333
VM000048900,"TAN SON HOA, VM",6/25/2020,26.66666667
VM000048900,"TAN SON HOA, VM",6/26/2020,28.33333333
VM000048900,"TAN SON HOA, VM",6/27/2020,28.88888889
VM000048900,"TAN SON HOA, VM",6/28/2020,26.66666667
VM000048900,"TAN SON HOA, VM",6/29/2020,26.11111111
VM000048900,"TAN SON HOA, VM",6/30/2020,26.66666667
VM000048900,"TAN SON HOA, VM",7/1/2020,28.33333333
VM000048900,"TAN SON HOA, VM",7/2/2020,27.77777778
VM000048900,"TAN SON HOA, VM",7/3/2020,27.22222222
VM000048900,"TAN SON HOA, VM",7/4/2020,28.88888889
VM000048900,"TAN SON HOA, VM",7/5/2020,28.33333333
VM000048900,"TAN SON HOA, VM",7/6/2020,28.33333333
VM000048900,"TAN SON HOA, VM",7/7/2020,29.44444444
VM000048900,"TAN SON HOA, VM",7/8/2020,26.66666667
VM000048900,"TAN SON HOA, VM",7/9/2020,30
VM000048900,"TAN SON HOA, VM",7/10/2020,28.88888889
VM000048900,"TAN SON HOA, VM",7/11/2020,29.44444444
VM000048900,"TAN SON HOA, VM",7/12/2020,28.33333333
VM000048900,"TAN SON HOA, VM",7/13/2020,27.22222222
VM000048900,"TAN SON HOA, VM",7/14/2020,29.44444444
VM000048900,"TAN SON HOA, VM",7/15/2020,29.44444444
VM000048900,"TAN SON HOA, VM",7/16/2020,29.44444444
VM000048900,"TAN SON HOA, VM",7/17/2020,30
VM000048900,"TAN SON HOA, VM",7/18/2020,27.77777778
VM000048900,"TAN SON HOA, VM",7/19/2020,29.44444444
VM000048900,"TAN SON HOA, VM",7/20/2020,27.77777778
VM000048900,"TAN SON HOA, VM",7/21/2020,27.77777778
VM000048900,"TAN SON HOA, VM",7/22/2020,30
VM000048900,"TAN SON HOA, VM",7/23/2020,27.22222222
VM000048900,"TAN SON HOA, VM",7/24/2020,26.66666667
VM000048900,"TAN SON HOA, VM",7/25/2020,28.88888889
VM000048900,"TAN SON HOA, VM",7/26/2020,28.88888889
VM000048900,"TAN SON HOA, VM",7/27/2020,30
VM000048900,"TAN SON HOA, VM",7/28/2020,28.33333333
VM000048900,"TAN SON HOA, VM",7/29/2020,28.88888889
VM000048900,"TAN SON HOA, VM",7/30/2020,29.44444444
VM000048900,"TAN SON HOA, VM",7/31/2020,28.33333333
VM000048900,"TAN SON HOA, VM",8/1/2020,27.22222222
